id_number,name,name_english,slug,type,country_code,poster_path,total_episodes,latest_episode_sub,latest_episode_dub,airing_status,aired_from,runtime,rating_type,has_sub,has_dub,mal_score,genres,id
51,Ookami Kodomo no Ame to Yuki,Wolf Children,wolf-children,Movie,jp,16/df/16df6aa7008fcc7c3fff07a5441c4422/16df6aa7008fcc7c3fff07a5441c4422.jpg,1.0,1.0,1,1,"Jul 21, 2012",117.0,PG,1,1,8.6,"Fantasy,Slice of Life",8xhJgQ
458,City Hunter 2,City Hunter 2,city-hunter-2,TV,jp,54/19/5419e8f494788081200a2e2fdb623506/5419e8f494788081200a2e2fdb623506.jpg,63.0,63.0,0,1,"Apr 2, 1988",25.0,PG-13,1,0,8.06,"Action,Comedy,Mystery,Shounen",FXtmYY
462,Gintama: Dai Hanseikai,Gintama: Dai Hanseikai,gintama-dai-hanseikai,Special,jp,27/48/2748fbf5d337a709afecace011b98896/2748fbf5d337a709afecace011b98896.jpg,1.0,1.0,0,1,"Mar 25, 2010",14.0,PG-13,1,0,8.06,"Action,Comedy,Parody,Samurai",1zqrfE
463,Girls & Panzer: Saishuushou Part 2,Girls & Panzer: Saishuushou Part 2,girls-panzer-saishuushou-part-2,Movie,jp,ea/cf/eacf0649f83915a3e9bfbb99f046d7c9/eacf0649f83915a3e9bfbb99f046d7c9.jpg,1.0,1.0,1,1,"Jun 15, 2019",54.0,PG-13,1,1,8.06,"School,Military",mlzz0y
52,Ashita no Joe 2,Rocky Joe 2,rocky-joe-2,TV,jp,a8/b0/a8b037fc5d804f69196b054ff0f4f9ca/a8b037fc5d804f69196b054ff0f4f9ca.jpg,47.0,47.0,0,1,"Oct 13, 1980",24.0,PG-13,1,0,8.69,"Action,Drama,Shounen,Sports,Slice of Life",uIjwoc
53,Natsume Yuujinchou Roku,Natsume's Book of Friends Season 6,natsumes-book-of-friends-season-6,TV,jp,dc/5a/dc5a81d240745566faa4da6f12ae7df3/dc5a81d240745566faa4da6f12ae7df3.jpg,11.0,13.0,0,1,"Apr 12, 2017",23.0,PG-13,1,0,8.63,"Demons,Drama,Shoujo,Slice of Life,Supernatural",lxkFi1
54,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season,Re:ZERO -Starting Life in Another World- Season 2,rezero-starting-life-in-another-world-season-2,TV,jp,04/c2/04c2420fa1e0c987f04ae6d20d40065f/04c2420fa1e0c987f04ae6d20d40065f.jpg,13.0,13.0,13,1,"Jul 8, 2020",27.0,R,1,1,8.39,"Drama,Fantasy,Psychological,Thriller,Isekai",LZU0dQ
55,Yakusoku no Neverland,The Promised Neverland,the-promised-neverland,TV,jp,0d/e9/0de9fad948c05346a163d139bf93358f/0de9fad948c05346a163d139bf93358f.jpg,12.0,12.0,12,1,"Jan 10, 2019",22.0,R,1,1,8.56,"Mystery,Horror,Sci-Fi,Shounen,Psychological,Thriller",Kky7PZ
56,JoJo no Kimyou na Bouken Part 5: Ougon no Kaze (Uncensored),JoJo's Bizarre Adventure Part 5: Golden Wind (Uncensored),jojos-bizarre-adventure-part-5-golden-wind-uncensored,TV,jp,a8/ac/a8ac650456dd47563c6ce33c89a51dd7/a8ac650456dd47563c6ce33c89a51dd7.jpg,39.0,39.0,39,1,"Oct 6, 2018",23.0,R,1,1,8.59,"Action,Adventure,Shounen",3nlRhN
466,Ginga Nagareboshi Gin,Silver Fang: The Shooting Star Gin,ginga-nagareboshi-gin,TV,jp,b2/cf/b2cfcdd9f329d786c99d3f895730ec97/b2cfcdd9f329d786c99d3f895730ec97.jpg,21.0,21.0,0,1,"Apr 7, 1986",23.0,PG-13,1,0,8.05,"Action,Adventure,Drama,Shounen",11sL7K
470,Ookiku Furikabutte: Natsu no Taikai-hen,Big Windup! 2,big-windup-2,TV,jp,6e/d9/6ed96274bef0082de45037f9fdf5a799/6ed96274bef0082de45037f9fdf5a799.jpg,13.0,13.0,0,1,"Apr 2, 2010",24.0,PG-13,1,0,8.05,"Comedy,Sports,Seinen",X3hbFS
57,Mushishi Zoku Shou: Suzu no Shizuku,Mushishi Zoku Shou: Suzu no Shizuku,mushishi-zoku-shou-suzu-no-shizuku,Movie,jp,f2/c5/f2c5e91703c869567db8a6c1e7e858f6/f2c5e91703c869567db8a6c1e7e858f6.jpg,1.0,1.0,0,1,"May 16, 2015",47.0,PG-13,1,0,8.64,"Adventure,Mystery,Fantasy,Historical,Slice of Life,Supernatural,Seinen",iZUP4x
58,Ping Pong the Animation,Ping Pong the Animation,ping-pong-the-animation,TV,jp,23/37/23379118be32fe69cd7128184f93dd8d/23379118be32fe69cd7128184f93dd8d.jpg,11.0,11.0,11,1,"Apr 11, 2014",23.0,PG-13,1,1,8.62,"Drama,Sports,Psychological,Seinen",Gkl5NG
59,Violet Evergarden,Violet Evergarden,violet-evergarden,TV,jp,22/3f/223fc01a72fcc2ac45ff4fce4072087d/223fc01a72fcc2ac45ff4fce4072087d.jpg,13.0,13.0,13,1,"Jan 11, 2018",24.0,PG-13,1,1,8.66,"Drama,Fantasy,Slice of Life",jX80n9
60,Death Note,Death Note,death-note,TV,jp,5e/61/5e61f3e7c0045e46b670d31a5bb39c68/5e61f3e7c0045e46b670d31a5bb39c68.jpg,37.0,37.0,37,1,"Oct 4, 2006",23.0,R,1,1,8.63,"Mystery,Shounen,Supernatural,Police,Psychological,Thriller",s8Dcx9
475,School Rumble Ni Gakki,School Rumble 2nd Semester,school-rumble-2nd-semester,TV,jp,60/20/6020e0dc86f4b0dfe8cb380b3f86efe3/6020e0dc86f4b0dfe8cb380b3f86efe3.jpg,26.0,26.0,26,1,"Apr 3, 2006",24.0,PG-13,1,1,8.04,"Comedy,Romance,School,Shounen",gl0Vd1
477,Douluo Dalu: Qian Hua Xi Jin,Soul Land: 4th Season,soul-land-4th-season,ONA,jp,21/b1/21b14074996e0d5f1d65f5ffd992e5cd/21b14074996e0d5f1d65f5ffd992e5cd.jpg,13.0,13.0,0,1,"Feb 22, 2020",20.0,PG-13,1,0,8.03,"Action,Adventure,Fantasy,Historical,Martial Arts,Romance",1I4Xrr
488,Koukaku Kidoutai: Stand Alone Complex 2nd GIG - Individual Eleven,Ghost in the Shell: Stand Alone Complex 2nd GIG - Individual Eleven,ghost-in-the-shell-stand-alone-complex-2nd-gig-individual-eleven,Special,jp,e4/b6/e4b6651c5acc4188dbd03f6a9911ce15/e4b6651c5acc4188dbd03f6a9911ce15.jpg,1.0,1.0,1,1,"Jan 27, 2006",161.0,R,1,1,8.02,"Action,Mecha,Sci-Fi",NAwIQm
489,Major Movie: Yuujou no Winning Shot,Major Movie: Yuujou no Winning Shot,major-movie-yuujou-no-winning-shot,Movie,jp,3b/0a/3b0a6e18d168a4811b71b7b73ebf878a/3b0a6e18d168a4811b71b7b73ebf878a.jpg,1.0,1.0,0,1,"Dec 13, 2008",100.0,PG-13,1,0,8.03,"Action,Shounen,Sports",uLgtRw
61,Kizumonogatari II: Nekketsu-hen,Kizumonogatari II: Nekketsu,kizumonogatari-ii-nekketsu,Movie,jp,ef/e9/efe9c46073c1570501fe1bdccbb5cee5/efe9c46073c1570501fe1bdccbb5cee5.jpg,1.0,1.0,0,1,"Aug 19, 2016",64.0,R,1,0,8.6,"Action,Mystery,Vampire,Supernatural",PRrdHT
62,Fate/stay night: Heaven's Feel II: Lost Butterfly,Fate/stay night: Heaven's Feel II: Lost Butterfly,fatestay-night-heavens-feel-ii-lost-butterfly,Movie,jp,31/02/3102e77d1000772112f41a5444ac1257/3102e77d1000772112f41a5444ac1257.jpg,1.0,1.0,1,1,"Jan 12, 2019",117.0,R,1,1,8.55,"Action,Fantasy,Magic,Supernatural",WOAJVs
63,One Punch Man,One Punch Man,one-punch-man,TV,jp,f5/d1/f5d173f8317f592c6c70d594829b89e4/f5d173f8317f592c6c70d594829b89e4.jpg,12.0,12.0,12,1,"Oct 5, 2015",24.0,R,1,1,8.52,"Action,Comedy,Parody,Sci-Fi,Super Power,Supernatural",vhTeZK
64,Yojouhan Shinwa Taikei,The Tatami Galaxy,the-tatami-galaxy,TV,jp,5e/83/5e83a226fd43512aeec3fc8a03a8a874/5e83a226fd43512aeec3fc8a03a8a874.jpg,11.0,11.0,0,1,"Apr 23, 2010",23.0,R,1,0,8.58,"Comedy,Mystery,Romance,Psychological",EEkYBE
499,One Piece Film: Strong World Episode 0,One Piece Film: Strong World Episode 0,one-piece-film-strong-world-episode-0,OVA,jp,22/8e/228ea6c39b625f78ae75fa95cf9e63ee/228ea6c39b625f78ae75fa95cf9e63ee.jpg,1.0,1.0,0,1,"Apr 1, 2010",18.0,PG-13,1,0,8.02,"Action,Adventure,Comedy,Fantasy,Shounen,Super Power",hli4d6
65,Shouwa Genroku Rakugo Shinjuu,Showa Genroku Rakugo Shinju,showa-genroku-rakugo-shinju,TV,jp,b2/3a/b23aa177e533e516557d11dcce2d6610/b23aa177e533e516557d11dcce2d6610.jpg,13.0,13.0,0,1,"Jan 9, 2016",26.0,PG-13,1,0,8.59,"Drama,Historical,Josei",UJZrBL
66,Bakuman. 3rd Season,Bakuman.,bakuman,TV,jp,51/79/5179e495d2f1bae93d74357672c6d3d4/5179e495d2f1bae93d74357672c6d3d4.jpg,25.0,25.0,0,1,"Oct 6, 2012",24.0,PG-13,1,0,8.55,"Comedy,Drama,Romance,Shounen",9yhpvl
67,Fate/Zero 2nd Season,Fate/Zero Season 2,fatezero-season-2,TV,jp,4d/a9/4da992fefb1b9d2ee3e939403375a08e/4da992fefb1b9d2ee3e939403375a08e.jpg,12.0,12.0,12,1,"Apr 8, 2012",24.0,R,1,1,8.58,"Action,Fantasy,Magic,Supernatural",5R0WWr
68,Hajime no Ippo: Rising,Hajime No Ippo: The Fighting!,hajime-no-ippo-the-fighting,TV,jp,50/35/503502f0f30fcd525a8c9786902b0ba4/503502f0f30fcd525a8c9786902b0ba4.jpg,25.0,25.0,0,1,"Oct 6, 2013",22.0,PG-13,1,0,8.58,"Comedy,Drama,Shounen,Sports",fJnsF0
69,Natsume Yuujinchou San,Natsume's Book of Friends Season 3,natsumes-book-of-friends-season-3,TV,jp,33/8b/338b3e1777a4e134007b9381c2fb7a1f/338b3e1777a4e134007b9381c2fb7a1f.jpg,13.0,13.0,13,1,"Jul 5, 2011",24.0,PG-13,1,1,8.58,"Demons,Drama,Shoujo,Slice of Life,Supernatural",wqvFf8
70,Kimi no Suizou wo Tabetai,I want to eat your pancreas,i-want-to-eat-your-pancreas,Movie,jp,6a/6d/6a6d4e47bca47ad4eb3656dbc606ea23/6a6d4e47bca47ad4eb3656dbc606ea23.jpg,1.0,1.0,1,1,"Sep 1, 2018",108.0,PG-13,1,1,8.58,Drama,LjqQPB
72,Mushishi: Hihamukage,The Shadow that Devours the Sun,the-shadow-that-devours-the-sun,Special,jp,53/f3/53f3a394a27dcb6746a876344a6e3ff9/53f3a394a27dcb6746a876344a6e3ff9.jpg,1.0,1.0,0,1,"Jan 4, 2014",45.0,PG-13,1,0,8.58,"Adventure,Mystery,Fantasy,Historical,Slice of Life,Supernatural,Seinen",WmIGGO
73,Sora yori mo Tooi Basho,A Place Further Than The Universe,a-place-further-than-the-universe,TV,jp,e6/3e/e63e96b0a804ae9663a002662414e383/e63e96b0a804ae9663a002662414e383.jpg,13.0,13.0,0,1,"Jan 2, 2018",23.0,PG-13,1,0,8.54,"Adventure,Comedy,Drama",zNMJPK
74,Tengen Toppa Gurren Lagann Movie 2: Lagann-hen,Gurren Lagann The Movie: The Lights in the Sky are Stars,gurren-lagann-the-movie-the-lights-in-the-sky-are-stars,Movie,jp,64/90/64905a4ea4da39b616c8431a08413a81/64905a4ea4da39b616c8431a08413a81.jpg,1.0,1.0,0,1,"Apr 22, 2009",125.0,R+,1,0,8.57,"Action,Mecha,Sci-Fi,Space,Super Power",hb9ROG
75,Zoku Natsume Yuujinchou,Natsume's Book of Friends Season 2,natsumes-book-of-friends-season-2,TV,jp,19/0d/190d97dfb57b1c76bad9f9bd5dd17cd2/190d97dfb57b1c76bad9f9bd5dd17cd2.jpg,13.0,13.0,13,1,"Jan 6, 2009",24.0,PG-13,1,1,8.56,"Demons,Drama,Shoujo,Slice of Life,Supernatural",g4fCjt
76,Haikyuu!!,Haikyu!!,haikyu,TV,jp,12/67/126756b57f51180a156a6895b0166643/126756b57f51180a156a6895b0166643.jpg,25.0,25.0,25,1,"Apr 6, 2014",24.0,PG-13,1,1,8.46,"Comedy,Drama,School,Shounen,Sports",8zBGdC
77,Kara no Kyoukai 5: Mujun Rasen,the Garden of sinners Chapter 5: Paradox Paradigm,the-garden-of-sinners-chapter-5-paradox-paradigm,Movie,jp,90/07/900752bc7c22d07e704534d1cdc6c277/900752bc7c22d07e704534d1cdc6c277.jpg,1.0,1.0,0,1,"Aug 16, 2008",114.0,R,1,0,8.55,"Action,Mystery,Drama,Romance,Supernatural,Thriller",uO5xhy
78,Kono Subarashii Sekai ni Shukufuku wo!: Kurenai Densetsu,KONOSUBA -God's blessing on this wonderful world!- Legend of Crimson,konosuba-gods-blessing-on-this-wonderful-world-legend-of-crimson,Movie,jp,0b/ca/0bcaf0146e14031f6a1b1fe1dbbaa832/0bcaf0146e14031f6a1b1fe1dbbaa832.jpg,1.0,1.0,1,1,"Aug 30, 2019",90.0,PG-13,1,1,8.45,"Adventure,Comedy,Fantasy,Magic,Parody,Supernatural,Isekai",S3nKWf
79,Ansatsu Kyoushitsu 2nd Season,Assassination Classroom Second Season,assassination-classroom-second-season,TV,jp,a4/a6/a4a6e92a1cba41b8d76dec33494300e6/a4a6e92a1cba41b8d76dec33494300e6.jpg,25.0,25.0,25,1,"Jan 8, 2016",23.0,PG-13,1,1,8.52,"Action,Comedy,School,Shounen",qoxplu
80,Aria the Origination,Aria the Origination,aria-the-origination,TV,jp,52/fb/52fbc3ecfdd85e6767977c8ebf0e9e95/52fbc3ecfdd85e6767977c8ebf0e9e95.jpg,13.0,13.0,13,1,"Jan 8, 2008",24.0,G,1,1,8.5,"Fantasy,Sci-Fi,Shounen,Slice of Life",DCCEtn
81,Fruits Basket 2nd Season,Fruits Basket 2nd Season,fruits-basket-2nd-season,TV,jp,f3/d2/f3d2dd21d7db90dffc34b12012d6779c/f3d2dd21d7db90dffc34b12012d6779c.jpg,25.0,25.0,25,1,"Apr 7, 2020",23.0,PG-13,1,1,8.57,"Comedy,Drama,Romance,Shoujo,Slice of Life,Supernatural",0yCGJi
82,Koukaku Kidoutai: Stand Alone Complex 2nd GIG,Ghost in the Shell: Stand Alone Complex 2nd GIG,ghost-in-the-shell-stand-alone-complex-2nd-gig,TV,jp,6d/a7/6da7e0ae359ff50e394d4984ed694c6a/6da7e0ae359ff50e394d4984ed694c6a.jpg,26.0,26.0,26,1,"Jan 1, 2004",25.0,R,1,1,8.53,"Action,Mystery,Mecha,Sci-Fi,Military,Police,Seinen",O9wRz2
83,Chihayafuru 3,Chihayafuru 3,chihayafuru-3,TV,jp,7a/90/7a90a4eaa30d267ca62b8e8f6ef8a029/7a90a4eaa30d267ca62b8e8f6ef8a029.jpg,24.0,24.0,24,1,"Oct 23, 2019",22.0,PG-13,1,1,8.49,"Drama,Game,School,Sports,Slice of Life,Josei",d9olqK
84,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan,My Teen Romantic Comedy SNAFU Climax!,my-teen-romantic-comedy-snafu-climax,TV,jp,04/75/04757bcced9e912fbac9e591289f2e42/04757bcced9e912fbac9e591289f2e42.jpg,12.0,12.0,12,1,"Jul 10, 2020",24.0,PG-13,1,1,8.4,"Comedy,Drama,Romance,School,Slice of Life",Oqo6D1
85,Shingeki no Kyojin Season 3,Attack on Titan Season 3,attack-on-titan-season-3,TV,jp,98/b2/98b21bfbd9fa3d49ec80ba8fe75ed5cd/98b21bfbd9fa3d49ec80ba8fe75ed5cd.jpg,22.0,22.0,22,1,"Jul 23, 2018",23.0,R,1,1,8.62,"Action,Mystery,Drama,Fantasy,Shounen,Super Power,Military",9tTZ0G
86,Slam Dunk,Slam Dunk,slam-dunk,TV,jp,47/f3/47f3c67f8527cd2c57d3c495186a8a3f/47f3c67f8527cd2c57d3c495186a8a3f.jpg,101.0,101.0,85,1,"Oct 16, 1993",23.0,PG-13,1,1,8.53,"Comedy,Drama,School,Shounen,Sports",ifAvJk
87,Uchuu Kyoudai,Space Brothers,space-brothers,TV,jp,ff/f9/fff9740527196f6aec2f2e2538d92331/fff9740527196f6aec2f2e2538d92331.jpg,99.0,99.0,0,1,"Apr 1, 2012",24.0,PG-13,1,0,8.51,"Comedy,Sci-Fi,Space,Slice of Life,Seinen",id8zyR
88,Gintama.: Porori-hen,Gintama.: Slip Arc,gintama-slip-arc,TV,jp,4c/3e/4c3ebf11a61fc9738817e679cf1ae7ea/4c3ebf11a61fc9738817e679cf1ae7ea.jpg,13.0,13.0,0,1,"Oct 2, 2017",23.0,PG-13,1,0,8.53,"Action,Comedy,Historical,Parody,Samurai,Sci-Fi,Shounen",WyroUL
89,JoJo no Kimyou na Bouken Part 4: Diamond wa Kudakenai (Uncensored),JoJo's Bizarre Adventure Part 4: Diamond is Unbreakable (Uncensored),jojos-bizarre-adventure-part-4-diamond-is-unbreakable-uncensored,TV,jp,67/4b/674b068e98b6d409a0999a60b8b15122/674b068e98b6d409a0999a60b8b15122.jpg,39.0,39.0,39,1,"Apr 2, 2016",23.0,R,1,1,8.5,"Action,Adventure,Comedy,Drama,Shounen,Supernatural",p178NX
90,Gintama Movie 1: Shinyaku Benizakura-hen,Gintama: The Movie 1 - Crimson Sakura Chapter,gintama-the-movie-1-crimson-sakura-chapter,Movie,jp,f4/9c/f49c68615de927edcf8b57e8da064a87/f49c68615de927edcf8b57e8da064a87.jpg,1.0,1.0,1,1,"Apr 24, 2010",95.0,R,1,1,8.52,"Action,Comedy,Historical,Parody,Samurai,Sci-Fi,Shounen",z5JMaI
91,Rainbow: Nisha Rokubou no Shichinin,Rainbow,rainbow,TV,jp,e7/3b/e73b01daa8388ced7b0c7cd3e8f6ca02/e73b01daa8388ced7b0c7cd3e8f6ca02.jpg,26.0,26.0,0,1,"Apr 7, 2010",22.0,R,1,0,8.5,"Drama,Historical,Thriller,Seinen",2ph2pu
92,Steins;Gate 0,Steins;Gate 0,steinsgate-0,TV,jp,72/32/72322970318a3c89f4b7d2193c279c6f/72322970318a3c89f4b7d2193c279c6f.jpg,23.0,23.0,23,1,"Apr 12, 2018",23.0,PG-13,1,1,8.51,"Drama,Sci-Fi,Psychological,Thriller,Isekai",2NA6FV
93,Neon Genesis Evangelion: The End of Evangelion,Neon Genesis Evangelion Movie: The End of Evangelion,neon-genesis-evangelion-movie-the-end-of-evangelion,Movie,jp,02/b7/02b71e35cda02af23c3fdd967b778199/02b71e35cda02af23c3fdd967b778199.jpg,1.0,1.0,1,1,"Jul 19, 1997",87.0,R+,1,1,8.54,"Dementia,Drama,Mecha,Sci-Fi,Psychological",1ef9pR
95,Steins;Gate Movie: Fuka Ryouiki no Déjà vu,Steins;Gate: The Movie − Load Region of Déjà Vu,steinsgate-the-movie-load-region-of-deja-vu,Movie,jp,1c/94/1c947d2c7a7728257c2bb1c4ef1417d9/1c947d2c7a7728257c2bb1c4ef1417d9.jpg,1.0,1.0,1,1,"Apr 20, 2013",90.0,PG-13,1,1,8.46,"Drama,Sci-Fi,Isekai",fiiI5G
96,Hotaru no Haka,Grave of the Fireflies,grave-of-the-fireflies,Movie,jp,9d/5b/9d5b6cad13eb8756a3e16ef40626c5a1/9d5b6cad13eb8756a3e16ef40626c5a1.jpg,1.0,1.0,1,1,"Apr 16, 1988",88.0,PG-13,1,1,8.5,"Drama,Historical",ouHshz
97,Mo Dao Zu Shi,Mo Dao Zu Shi,mo-dao-zu-shi,ONA,jp,c3/1e/c31e286413e06e28af554c3e77336328/c31e286413e06e28af554c3e77336328.jpg,15.0,15.0,0,1,"Jul 9, 2018",24.0,R,1,0,8.48,"Action,Adventure,Mystery,Historical,Supernatural",r37TrA
98,Samurai Champloo,Samurai Champloo,samurai-champloo,TV,jp,9c/e2/9ce2e104272b8200c4fdc9485a2c5ad3/9ce2e104272b8200c4fdc9485a2c5ad3.jpg,26.0,26.0,26,1,"May 20, 2004",24.0,R,1,1,8.5,"Action,Adventure,Comedy,Historical,Samurai,Shounen",qph1EG
99,Nichijou,Nichijou - My Ordinary Life,nichijou-my-ordinary-life,TV,jp,f7/42/f7422e8444e08f64e95daa0e705b9457/f7422e8444e08f64e95daa0e705b9457.jpg,26.0,26.0,26,1,"Apr 3, 2011",23.0,PG-13,1,1,8.46,"Comedy,School,Shounen,Slice of Life",QMq5Mj
100,One Piece,One Piece,one-piece,TV,jp,bc/d8/bcd84731a3eda4f4a306250769675065/bcd84731a3eda4f4a306250769675065.jpg,-1.0,1099.0,1061,2,"Oct 20, 1999",24.0,PG-13,1,1,8.62,"Action,Adventure,Comedy,Drama,Fantasy,Shounen,Super Power",vRPjMA
101,Mob Psycho 100,Mob Psycho 100,mob-psycho-100,TV,jp,3f/20/3f20ed9108a583429fd687f986a617e0/3f20ed9108a583429fd687f986a617e0.jpg,12.0,12.0,12,1,"Jul 11, 2016",24.0,PG-13,1,1,8.48,"Action,Comedy,Slice of Life,Supernatural",cQ0Fgw
102,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders 2nd Season (Uncensored),JoJo's Bizarre Adventure Part 3: Stardust Crusaders 2nd Season (Uncensored),jojos-bizarre-adventure-part-3-stardust-crusaders-2nd-season-uncensored,TV,jp,41/d0/41d051f28d329f1ca9f042e7e0502a00/41d051f28d329f1ca9f042e7e0502a00.jpg,24.0,24.0,24,1,"Jan 10, 2015",23.0,R,1,1,8.44,"Action,Adventure,Drama,Shounen,Supernatural",F705Fv
103,Kenpuu Denki Berserk,Berserk (1997),berserk-1997,TV,jp,35/25/3525a9b164c6101f731c5c5c97c06a22/3525a9b164c6101f731c5c5c97c06a22.jpg,25.0,25.0,25,1,"Oct 8, 1997",25.0,R+,1,1,8.52,"Action,Adventure,Demons,Drama,Fantasy,Horror,Romance,Supernatural,Military,Seinen",bXOBxr
105,Kaze ga Tsuyoku Fuiteiru,Run with the Wind,run-with-the-wind,TV,jp,eb/fd/ebfddbd35bd01c7d3d3b96b3cc02e2b2/ebfddbd35bd01c7d3d3b96b3cc02e2b2.jpg,23.0,23.0,23,1,"Oct 3, 2018",23.0,PG-13,1,1,8.41,"Comedy,Drama,Sports,Seinen",Etau7w
106,Major S5,Major S5,major-s5,TV,jp,86/c2/86c263bff8ac2a9e28552af0462411cf/86c263bff8ac2a9e28552af0462411cf.jpg,25.0,25.0,0,1,"Jan 10, 2009",24.0,PG-13,1,0,8.42,"Comedy,Drama,Romance,Shounen,Sports",VNAnZj
108,Saiki Kusuo no Ψ-nan,The Disastrous Life of Saiki K.,the-disastrous-life-of-saiki-k,TV,jp,9c/d7/9cd77a79297fd80e4df35b0775fd1e83/9cd77a79297fd80e4df35b0775fd1e83.jpg,24.0,24.0,24,1,"Jul 4, 2016",24.0,PG-13,1,1,8.43,"Comedy,School,Shounen,Slice of Life,Supernatural",hbudE0
109,Owarimonogatari,Owarimonogatari,owarimonogatari,TV,jp,f2/56/f25630911145108fd5c2bff98cd737de/f25630911145108fd5c2bff98cd737de.jpg,12.0,12.0,0,1,"Oct 4, 2015",26.0,R,1,0,8.46,"Comedy,Mystery,Vampire,Supernatural",q2hw9H
110,Sayonara no Asa ni Yakusoku no Hana wo Kazarou,Maquia: When the Promised Flower Blooms,maquia-when-the-promised-flower-blooms,Movie,jp,a9/b1/a9b19137629f50c8bf9cb40353ecd52b/a9b19137629f50c8bf9cb40353ecd52b.jpg,1.0,1.0,1,1,"Feb 24, 2018",115.0,PG-13,1,1,8.42,"Drama,Fantasy",RXh8Ld
111,Tenki no Ko,Weathering With You,weathering-with-you,Movie,jp,37/eb/37eb9509a2ae0010f64b0170a03b5a13/37eb9509a2ae0010f64b0170a03b5a13.jpg,1.0,1.0,1,1,"Jul 19, 2019",114.0,PG-13,1,1,8.33,"Drama,Fantasy,Romance,Slice of Life",cebm4g
112,Shingeki no Kyojin,Attack on Titan,attack-on-titan,TV,jp,de/bf/debf027d032c6d40b91fab16b2ff9bd4/debf027d032c6d40b91fab16b2ff9bd4.jpg,25.0,25.0,25,1,"Apr 7, 2013",24.0,R,1,1,8.52,"Action,Mystery,Drama,Fantasy,Shounen,Super Power,Military",2Y9Dpf
113,Usagi Drop,Bunny Drop,bunny-drop,TV,jp,03/6b/036b4c7ecc84c896e1bbeadbd44088de/036b4c7ecc84c896e1bbeadbd44088de.jpg,11.0,11.0,0,1,"Jul 8, 2011",22.0,PG-13,1,0,8.39,"Slice of Life,Josei",KXPBmX
114,Yuu☆Yuu☆Hakusho,Yu Yu Hakusho: Ghost Files,yu-yu-hakusho-ghost-files,TV,jp,6c/40/6c40b2b7f5ccc41e1e758bd2d62890e4/6c40b2b7f5ccc41e1e758bd2d62890e4.jpg,112.0,112.0,112,1,"Oct 10, 1992",24.0,PG-13,1,1,8.45,"Action,Comedy,Demons,Martial Arts,Shounen,Supernatural",pUldvx
115,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,anohana: The Flower We Saw That Day,anohana-the-flower-we-saw-that-day,TV,jp,06/ca/06cae051e5171874535ce48ed89edf41/06cae051e5171874535ce48ed89edf41.jpg,11.0,11.0,11,1,"Apr 15, 2011",22.0,PG-13,1,1,8.35,"Drama,Slice of Life,Supernatural",cA1D65
116,Cross Game,Cross Game,cross-game,TV,jp,15/26/15264462d9b3f9f75c1dd895ac3e51d5/15264462d9b3f9f75c1dd895ac3e51d5.jpg,50.0,50.0,0,1,"Apr 5, 2009",23.0,PG-13,1,0,8.45,"Comedy,Drama,Romance,School,Shounen,Sports",X47QhV
117,Koukaku Kidoutai: Stand Alone Complex,Ghost in the Shell: Stand Alone Complex,ghost-in-the-shell-stand-alone-complex,TV,jp,b9/b5/b9b5d7aa68642642fc2f1eba2c22a8e9/b9b5d7aa68642642fc2f1eba2c22a8e9.jpg,26.0,26.0,26,1,"Oct 1, 2002",25.0,R,1,1,8.43,"Action,Mecha,Sci-Fi,Military,Police,Seinen",rUqbuK
118,Nana,Nana (2006),nana-2006,TV,jp,1f/95/1f958494d616f3cbce35de4f926fd3d5/1f958494d616f3cbce35de4f926fd3d5.jpg,47.0,47.0,47,1,"Apr 5, 2006",23.0,R+,1,1,8.5,"Comedy,Drama,Music,Romance,Shoujo,Slice of Life",VQT9zs
119,3-gatsu no Lion,March comes in like a lion,march-comes-in-like-a-lion,TV,jp,e1/80/e180b296778df8a296b4532d11058183/e180b296778df8a296b4532d11058183.jpg,22.0,22.0,22,1,"Oct 8, 2016",25.0,PG-13,1,1,8.4,"Drama,Game,Slice of Life,Seinen",kMYjud
120,Chihayafuru 2,Chihayafuru 2,chihayafuru-2,TV,jp,9e/6f/9e6fdd7e5556dc65eae6351d8a8ce98d/9e6fdd7e5556dc65eae6351d8a8ce98d.jpg,25.0,25.0,25,1,"Jan 12, 2013",22.0,PG-13,1,1,8.4,"Drama,Game,School,Sports,Slice of Life,Josei",Sna6iU
121,Gintama: Yorinuki Gintama-san on Theater 2D,Gintama: Yorinuki Gintama-san on Theater 2D,gintama-yorinuki-gintama-san-on-theater-2d,Movie,jp,7c/18/7c18a17a0d32ce5f4a4c9faf7e1c8404/7c18a17a0d32ce5f4a4c9faf7e1c8404.jpg,2.0,2.0,0,1,"Aug 26, 2012",96.0,PG-13,1,0,8.44,"Action,Comedy,Historical,Parody,Samurai,Sci-Fi,Shounen",DWkQDv
